Unnamed: 0,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,PPS_r_i_docking_score,PPS_r_i_glide_ecoul,PPS_r_i_glide_emodel,PPS_r_i_glide_energy,PPS_r_i_glide_erotb,PPS_r_i_glide_esite,PPS_r_i_glide_evdw,PPS_r_i_glide_gscore,PPS_r_i_glide_hbond,PPS_r_i_glide_ligand_efficiency,PPS_r_i_glide_ligand_efficiency_ln,PPS_r_i_glide_ligand_efficiency_sa,PPS_r_i_glide_lipo,PPS_r_i_glide_metal,PPS_r_i_glide_rewards,PPS_NetCharge,PPS_PositiveCharge,PPS_NegativeCharge,PPS_best_variant,norm_PPS_r_i_docking_score,amean,filter,passes_diversity_filter,filtered_amean,score_time,diversity_filter,diversity_filter_params,prior,agent,batch_size,rl_strategy,sigma
13094,RNN,PPS_tester_run_2,204,38,691549.158416748,NC(=O)c1ccc(C(=O)NCc2cccc(CN3CCC4CN(C(=O)c5ccc(C(=O)NO)cc5)CCC4C3)c2)cc1,True,1,True,0,0.2425605445366939,3.1754940880854026,2.8187000000000006,569.6620000000003,42.0,534.3820000000003,6.0,4.0,10.0,8.0,3.0,2.0,5.0,145.06999999999996,-0.3567940880854019,0.0,C32H35N5O5,1456.8779558590334,2.0,0.0,-14.361,-23.2085,-142.972,-84.6188,0.549694,-0.2,-61.4102,-14.361,-1.31982,-0.341928,-3.03123,-1.18855,-5.68005,0.0,-1.15901,1.0,1.0,0.0,204_38-1,0.9423599354305288,0.9423599354305288,1.0,False,0.923512736721918,4066.2742459774017,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20283,RNN,PPS_tester_run_2,316,59,1087411.4835896492,Nc1ncnc2ncc(C(=O)NCc3ccc(CN4CCC(C(=O)NC(N)Cc5ccc(C(F)(F)F)cc5)C4)cc3)cc12,True,1,True,0,0.2166103514982476,3.5185925828174,3.0214000000000016,592.6260000000002,43.0,561.3780000000002,8.0,4.0,13.0,9.0,4.0,1.0,5.0,152.15,-0.497192582817398,0.0,C30H31F3N8O2,1596.334092052262,3.0,3.0,-14.348,-26.6708,-167.953,-91.7774,0.378144,-0.417691,-65.1066,-14.724,-1.58864,-0.333675,-3.01353,-1.169,-4.33754,0.0,-1.50293,2.0,2.0,0.0,316_59-2,0.9032249941770064,0.9032249941770064,1.0,False,0.830966994642846,3464.2836101055145,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16489,RNN,PPS_tester_run_2,257,41,915863.9783661366,NC(=O)c1cccc(C(=O)NCc2ccc(CN3CCCC(CNC(=O)c4cc5cc(C(N)=O)ccc5[nH]4)C3)cc2)c1,True,1,True,0,0.1989634349465197,2.974096575546767,2.9377000000000013,566.6620000000003,42.0,532.3900000000003,5.0,5.0,10.0,10.0,4.0,1.0,5.0,163.41,-0.0363965755467656,0.0,C32H34N6O4,1627.783448153526,2.0,0.0,-14.3421,-25.9445,-180.032,-97.1545,0.558962,-0.3,-71.2099,-14.3545,-1.58258,-0.341479,-3.02725,-1.18699,-4.78643,0.0,-0.792252,1.0,1.0,0.0,257_41-3,0.9141092563911356,0.9141092563911356,1.0,False,0.6581586646016176,3460.860115289688,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20472,RNN,PPS_tester_run_2,319,56,1096083.6069402697,Nc1ncnc2ncc(C(=O)NCc3ccc(CN4CCN(C(=O)c5ccc(C(=O)NCc6ccc(C(F)(F)F)nc6)cn5)CC4)cc3)cc12,True,1,True,0,0.209385620608851,2.9893200130922537,3.2338000000000013,684.6830000000002,50.0,653.435,10.0,3.0,16.0,9.0,5.0,1.0,6.0,172.21999999999997,0.2444799869077476,0.0,C34H31F3N10O3,1999.6158703473195,2.0,3.0,-14.3418,-19.266,-184.073,-100.284,0.378809,-0.248636,-81.0181,-14.7954,-1.16551,-0.286836,-2.91973,-1.05671,-5.03659,0.0,-1.78268,0.0,0.0,0.0,319_56-2,0.9028346962285886,0.9028346962285886,1.0,False,0.8847780023040168,3443.6325721740723,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18260,RNN,PPS_tester_run_2,285,20,1007437.9092423916,NC(=O)c1cccc(C(=O)NC2CCN(Cc3ccc(CNC(=O)Nc4cccc5c4NC(N)C5)cc3)C2)c1,True,1,True,0,0.2643035649169216,3.408719881441379,2.364299999999999,527.6290000000001,39.0,494.3650000000004,6.0,6.0,10.0,8.0,3.0,2.0,5.0,154.61,-1.04441988144138,0.0,C29H33N7O3,1375.5490808224122,2.0,0.0,-14.3341,-30.9336,-181.045,-96.5714,0.734688,-0.49269,-65.6378,-14.3436,-1.7001,-0.36754,-3.07363,-1.24641,-5.0534,0.0,-0.550178,2.0,2.0,0.0,285_20-1,0.9135993677380702,0.9135993677380702,1.0,False,0.8953273803833087,4139.217944145203,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15671,RNN,PPS_tester_run_2,244,55,869419.1683511734,NCc1ccc2cc(NC(=O)NC3CCN(CCC4CCN(C(=O)Nc5ccc6c(C(N)=O)cccc6c5)C4)C3)ccc2c1,True,1,True,0,0.2012392417298531,3.4336858775460675,4.690500000000002,593.7320000000001,44.0,554.4200000000003,5.0,5.0,10.0,8.0,4.0,2.0,6.0,145.82,1.2568141224539344,0.0,C34H39N7O3,1707.4351486258934,3.0,0.0,-14.3339,-26.5222,-170.656,-94.9758,0.477933,-0.3,-68.4536,-14.3585,-1.12,-0.32577,-2.9961,-1.15008,-4.99283,0.0,-1.02256,2.0,2.0,0.0,244_55-1,0.9135866205217436,0.9135866205217436,1.0,False,0.8953148881113087,5167.465041160584,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16475,RNN,PPS_tester_run_2,257,27,915863.9783661366,NC(=O)c1ccc(C(=O)NCc2ccc(CN3CCC(CNC(=O)c4cc5cccc(C(N)=O)c5[nH]4)C3)cc2)cc1,True,1,True,0,0.2038163395729104,2.9656958260923485,2.547600000000001,552.6350000000003,41.0,520.3790000000004,5.0,5.0,10.0,10.0,4.0,1.0,5.0,163.41,-0.4180958260923475,0.0,C31H32N6O4,1593.4125546193816,2.0,0.0,-14.3276,-26.1806,-170.623,-92.3968,0.604416,-0.453035,-66.2162,-14.337,-1.39234,-0.349454,-3.03965,-1.20499,-5.35941,0.0,-0.49873,1.0,1.0,0.0,257_27-4,0.9131850832074546,0.9131850832074546,1.0,False,0.6757569615735164,3460.860115289688,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22575,RNN,PPS_tester_run_2,352,47,1211776.3226246834,NC(=O)c1ccc(CC2CCC(C(=O)NCc3ccc(CC4CCN(C(=O)Nc5cccc(C(N)=O)c5)CC4)cc3)CC2F)nc1,True,1,True,0,0.2617936295335776,3.8114104439984793,4.3793000000000015,628.7490000000001,46.0,587.4210000000003,5.0,4.0,11.0,10.0,3.0,2.0,5.0,160.51,0.5678895560015222,0.0,C35H41FN6O4,1539.392090573889,2.0,1.0,-14.3265,-20.7537,-171.96,-97.023,0.450517,-0.264291,-76.2693,-14.3265,-0.665443,-0.311446,-2.96698,-1.11592,-5.98105,0.0,-0.939716,0.0,0.0,0.0,352_47-2,0.9018715416139448,0.9018715416139448,1.0,False,0.883834110781666,3070.275903701782,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22526,RNN,PPS_tester_run_2,351,62,1208887.7462267876,NC(=O)c1ccc(CC(N)CC(=O)N2CCC(Cc3ccc(CNC(=O)c4cc5ncncc5[nH]4)cc3)CC2)cc1,True,1,True,0,0.2362066094420529,3.1969709138468367,2.728000000000001,553.667,41.0,518.3870000000003,6.0,4.0,10.0,10.0,4.0,1.0,5.0,160.09,-0.4689709138468352,0.0,C31H35N7O3,1474.0185437049936,4.0,0.0,-14.3262,-25.4027,-154.357,-87.1052,0.420665,-0.359036,-61.7026,-14.3262,-1.13812,-0.349419,-3.03934,-1.20487,-5.22253,0.0,-1.13162,1.0,1.0,0.0,351_62-2,0.901852656229344,0.901852656229344,1.0,False,0.8297044437309966,2888.116023540497,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20541,RNN,PPS_tester_run_2,320,61,1099527.62439847,NC(NC(=O)c1ccc(C(F)(F)F)cc1)C1CCN(Cc2ccc(CNC(=O)c3ccc4ncncc4c3)cc2)C1,True,1,True,0,0.2787467461354702,3.4089381611161915,4.115300000000003,562.5960000000002,41.0,533.3640000000003,6.0,3.0,11.0,8.0,4.0,1.0,5.0,113.24,0.7063618388838115,0.0,C30H29F3N6O2,1526.295079283727,2.0,3.0,-14.32,-26.6659,-165.533,-90.4732,0.352291,-0.443248,-63.8074,-14.6689,-1.1839,-0.349268,-3.03804,-1.20435,-5.16327,0.0,-1.04056,2.0,2.0,0.0,320_61-5,0.9014623582809264,0.9014623582809264,1.0,False,0.685111392293504,2932.0521936416626,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
17249,RNN,PPS_tester_run_2,269,33,953188.6813430786,NC(=O)c1cccc(NC(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc5c(c4)CCNCC5)cc3)C2)c1,True,1,True,0,0.2778109401913149,2.957601688555677,3.047300000000001,554.6950000000003,41.0,516.3910000000004,5.0,5.0,9.0,9.0,3.0,2.0,5.0,128.59,-0.910301688555676,0.0,C32H38N6O3,1390.435591822252,2.0,0.0,-14.3156,-24.0377,-169.554,-93.4,0.594168,-0.493883,-69.3624,-14.3234,-1.23205,-0.349162,-3.03711,-1.20399,-5.75705,0.0,-0.360824,2.0,2.0,0.0,269_33-1,0.9124202502278564,0.9124202502278564,1.0,False,0.8941718452232993,3641.668126344681,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15397,RNN,PPS_tester_run_2,240,37,849906.9144246578,CC1CN(CCC(=O)Nc2ccc3c(c2)CC(CNC(=O)c2cccc(C(N)=O)c2)CO3)CN1CCCc1ccc(C(N)=O)cc1,True,1,True,0,0.2270019361831338,3.618289633122159,2.790500000000001,626.7580000000003,46.0,584.4220000000003,7.0,4.0,11.0,13.0,3.0,2.0,5.0,160.09,-0.8277896331221575,0.0,C35H42N6O5,1575.8975013382155,4.0,0.0,-14.3121,-28.1375,-163.764,-92.0919,0.390176,-0.33539,-63.9544,-14.4545,-1.64095,-0.311132,-2.964,-1.1148,-4.47617,0.0,-1.19445,2.0,2.0,0.0,240_37-7,0.9356821108924612,0.9356821108924612,1.0,False,0.916968468674612,5355.695908546448,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22044,RNN,PPS_tester_run_2,344,28,1185167.370886803,NC(=O)c1ccc(N2CCC(C(=O)N3CCC(Cc4ccc(CNC(=O)c5cc(C6CCN(C(N)=O)CC6)n[nH]5)cc4)CC3)CC2)cc1,True,1,True,0,0.2755960183682832,2.975939928282701,3.394400000000002,654.8159999999999,48.0,608.4480000000001,6.0,4.0,12.0,9.0,3.0,3.0,6.0,170.74999999999997,0.418460071717301,0.0,C36H46N8O4,1580.596053863227,2.0,0.0,-14.3111,-23.7398,-179.313,-96.1124,0.342233,-0.336069,-72.3726,-14.7217,-1.16621,-0.298147,-2.93789,-1.08354,-5.08245,0.0,-1.29964,0.0,0.0,0.0,344_28-1,0.9009020918711008,0.9009020918711008,1.0,False,0.8828840500336789,4197.508662700653,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22399,RNN,PPS_tester_run_2,349,63,1202387.7595160007,O=C(NCC1CCN(Cc2ccc(CNC(=O)C3CCN(c4ccc(C(F)(F)F)nn4)CC3)cc2)C1)c1cccc(C(F)(F)F)c1,True,1,True,0,0.3065373216443666,3.215115297556288,5.298900000000005,648.6520000000004,46.0,614.3800000000002,6.0,2.0,14.0,9.0,3.0,2.0,5.0,90.46,2.083784702443717,0.0,C32H34F6N6O2,1488.6776453805248,2.0,6.0,-14.311,-19.0712,-158.983,-89.6201,0.402808,-0.460428,-70.5489,-14.3198,-0.793585,-0.311108,-2.96377,-1.11471,-5.71058,0.0,-1.36993,1.0,1.0,0.0,349_63-3,0.9008957967429008,0.9008957967429008,1.0,False,0.8828778808080426,3307.354735851288,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15255,RNN,PPS_tester_run_2,238,23,839055.261316061,NC(=O)c1ccc(CNC(=O)c2ccc(CN3CCC(CN4CCC(NC(=O)Nc5ccc6cc(C(N)=O)ccc6c5)C4)CC3)cc2)cc1,True,1,True,0,0.1627586492318115,3.1280359113541216,4.075600000000002,661.807,49.0,618.4630000000001,6.0,5.0,11.0,11.0,4.0,2.0,6.0,162.89,0.9475640886458808,0.0,C38H43N7O4,1818.6220805032465,2.0,0.0,-14.3061,-21.6415,-163.792,-98.3764,0.421547,-0.42397,-76.7348,-14.3061,-0.861894,-0.291962,-2.9245,-1.06838,-6.21533,0.0,-0.143522,2.0,2.0,0.0,238_23-2,0.9352898489137612,0.9352898489137612,1.0,False,0.916584051935486,5082.228858947754,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19062,RNN,PPS_tester_run_2,297,54,1046986.0530450344,NC(=O)c1cccc(C(=O)N2CCN(Cc3ccc(CNC(=O)c4cnc5c(C(N)=O)ccnc5c4)cc3)CC2)c1,True,1,True,0,0.2999283993258372,2.518125299551688,1.715600000000001,551.6070000000001,41.0,522.3750000000003,7.0,3.0,11.0,8.0,4.0,1.0,5.0,164.61,-0.8025252995516869,0.0,C30H29N7O4,1629.9796438688843,2.0,0.0,-14.3043,-26.8701,-171.843,-92.9873,0.472017,-0.316905,-66.1172,-14.5156,-1.66643,-0.348885,-3.03471,-1.20303,-4.69726,0.0,-1.00117,1.0,1.0,0.0,297_54-1,0.9117000325054015,0.9117000325054015,1.0,False,0.8934660318552935,2358.379650115967,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
8600,RNN,PPS_tester_run_2,134,24,433695.12284755707,NC(=O)c1ccc(CNC(=O)c2ccc(C3CC3c3ccc(C(=O)NCc4cccc(C(N)=O)c4)cc3)cc2)cc1,True,1,True,0,0.238126317578947,3.0188647883351267,4.015500000000002,546.6270000000003,41.0,516.3870000000004,4.0,4.0,8.0,10.0,4.0,1.0,5.0,144.38,0.9966352116648752,0.0,C33H30N4O4,1596.0648240141738,2.0,0.0,-14.3029,-23.9649,-153.075,-90.7561,0.693167,-0.269513,-66.7912,-14.3029,-1.21251,-0.348851,-3.03441,-1.20292,-5.95702,0.0,-0.622734,0.0,0.0,0.0,134_24-1,0.9697473066153188,0.9697473066153188,1.0,False,0.930957414350706,3136.52086687088,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16244,RNN,PPS_tester_run_2,253,52,904698.9364709854,CN1CCC(c2cc(C(=O)NCc3ccc(CN4CCC(NC(=O)Nc5ccc6[nH]c(C(N)=O)cc6c5)C4)cc3)cc(C(F)(F)F)c2)CC1,True,1,True,0,0.1615642265404121,3.4050223235337063,5.420800000000004,675.7560000000001,49.0,635.4360000000003,5.0,5.0,13.0,9.0,4.0,2.0,6.0,135.59,2.015777676466298,0.0,C36H40F3N7O3,1831.8698271300184,2.0,3.0,-14.3025,-22.7528,-165.152,-93.3426,0.346019,-0.410784,-70.5899,-14.3122,-0.96,-0.291888,-2.92376,-1.06811,-5.71826,0.0,-0.626793,2.0,2.0,0.0,253_52-3,0.911585307558462,0.911585307558462,1.0,False,0.8933536014072927,3151.7707240581512,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18361,RNN,PPS_tester_run_2,286,57,1011577.5403347017,CN1CCc2cccc(NC(=O)NCc3ccc(CN4CCC(CNC(N)NCC(=O)c5ccc(C(F)(F)F)cc5)C4)cc3)c2CC1,True,1,True,0,0.1475493155605915,3.706196560269064,4.183800000000002,651.7780000000001,47.0,607.426,7.0,5.0,12.0,12.0,3.0,2.0,5.0,114.76000000000002,-0.522396560269061,0.0,C35H44F3N7O2,1498.5026313919284,7.0,3.0,-14.2946,-27.5631,-176.537,-96.0809,0.540548,-0.322002,-68.5178,-14.2946,-0.685713,-0.304141,-2.94726,-1.09759,-5.00161,0.0,-1.39998,3.0,3.0,0.0,286_57-4,0.91108179251356,0.91108179251356,1.0,False,0.8928601566632887,2941.2243213653564,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
10181,RNN,PPS_tester_run_2,159,5,516988.2661921978,NC(=O)c1ccc2c(c1)CCC(NCC1CCN(CC3CCN(C(=O)CNC(=O)Nc4ccc5ccccc5c4)CC3)C1)C2,True,1,True,0,0.2999588830213746,3.471320687888284,3.767800000000004,596.776,44.0,552.4240000000003,5.0,4.0,9.0,9.0,3.0,3.0,6.0,119.8,0.2964793121117202,0.0,C35H44N6O3,1500.816961519193,3.0,0.0,-14.2941,-26.8564,-153.68,-89.3145,0.469868,-0.259684,-62.4581,-14.2941,-0.82192,-0.324867,-2.98779,-1.14689,-6.15568,0.0,-0.403822,2.0,2.0,0.0,159_5-4,0.9691506600402736,0.9691506600402736,1.0,False,0.949767646839468,4007.079788684845,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18568,RNN,PPS_tester_run_2,290,8,1024916.547631979,NC(=O)c1cccc(C(N)C2CCN(C(=O)N3CCN(Cc4ccc(CNC(=O)Nc5cccc6c5CCNCC6)cc4)CC3)CC2)c1,True,1,True,0,0.2518619109012854,3.388165450538649,3.445000000000004,652.8439999999998,48.0,604.4600000000002,6.0,5.0,11.0,8.0,3.0,3.0,6.0,149.05999999999997,-0.9431654505386452,0.0,C37H48N8O3,1579.6760583455225,2.0,0.0,-14.2828,-24.1137,-174.715,-96.425,0.340171,-0.414018,-72.3112,-14.558,-0.833893,-0.297558,-2.93209,-1.0814,-5.25246,0.0,-1.16521,3.0,3.0,0.0,290_8-2,0.9103297067502883,0.9103297067502883,1.0,False,0.8921231126152825,3722.007400035858,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20937,RNN,PPS_tester_run_2,327,9,1123716.7640902996,O=C(NCC1CCN(Cc2ccc(CNC(=O)c3cc4c(=O)[nH]ccc4[nH]3)cc2)C1)Nc1ccc(C(F)(F)F)nc1,True,1,True,0,0.2205802924580599,3.2573609148497447,3.843600000000001,567.5720000000002,41.0,539.3480000000002,5.0,5.0,13.0,8.0,4.0,1.0,5.0,135.01,0.5862390851502566,0.0,C28H28F3N7O3,1580.7713925388468,2.0,3.0,-14.2817,-23.4135,-165.907,-90.6423,0.556129,-0.371966,-67.2288,-14.2895,-1.4502,-0.348333,-3.0299,-1.20113,-5.19332,0.0,-0.956662,1.0,1.0,0.0,327_9-3,0.8990513241802169,0.8990513241802169,1.0,False,0.7731841387949866,4229.158868789673,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20872,RNN,PPS_tester_run_2,326,8,1119807.6206457615,O=C(NCC1CCN(Cc2ccc(CNC(=O)c3cc4c(=O)[nH]ccc4[nH]3)cc2)C1)Nc1cccc(C(F)(F)F)c1,True,1,True,0,0.2163950407542413,3.134534879346787,4.448600000000002,566.5840000000003,41.0,537.3520000000002,4.0,5.0,12.0,8.0,4.0,1.0,5.0,122.12,1.3140651206532148,0.0,C29H29F3N6O3,1595.8875909478363,2.0,3.0,-14.2711,-23.0669,-165.059,-91.0324,0.559199,-0.379865,-67.9655,-14.2789,-1.51863,-0.348075,-3.02766,-1.20024,-5.50012,0.0,-0.58112,1.0,1.0,0.0,326_8-3,0.8983840405909866,0.8983840405909866,1.0,False,0.7905779557200683,3908.782447814941,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
13011,RNN,PPS_tester_run_2,203,19,686433.7070467472,NC(=O)c1ccc(CCCc2ccc(CN3CCCC(NC(=O)Cc4ccc(C(=O)NO)cc4)CC3)cc2)cc1,True,1,True,0,0.2167715852723598,2.768699453154193,3.7932000000000015,542.6800000000003,40.0,504.3760000000004,5.0,4.0,8.0,11.0,3.0,1.0,4.0,124.76,0.0245005468458083,0.0,C32H38N4O4,1273.77740414306,4.0,0.0,-14.2705,-25.4132,-162.945,-95.605,0.840116,-0.312398,-70.1917,-14.2705,-1.29435,-0.356763,-3.04348,-1.22011,-5.96969,0.0,-0.212622,1.0,1.0,0.0,203_19-2,0.936421381419216,0.936421381419216,1.0,False,0.9176929537908316,5115.068177461624,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
10528,RNN,PPS_tester_run_2,164,32,535641.4710860252,NC(=O)c1ccc(NC(=O)NCC(=O)NCCN2CCC(NC(=O)c3ccc(Cn4ccc(C(N)=O)cc4=O)cc3)CC2)cc1,True,1,True,0,0.1665594248666238,2.663802686688985,0.2265000000000034,616.6790000000002,45.0,580.3910000000002,8.0,6.0,14.0,12.0,3.0,1.0,4.0,210.75,-2.437302686688982,0.0,C31H36N8O6,1595.5032558996215,3.0,0.0,-14.2703,-24.5338,-175.043,-103.792,0.643684,-0.396771,-79.2582,-14.2834,-1.10105,-0.317117,-2.96885,-1.12795,-4.54111,0.0,-1.24521,1.0,1.0,0.0,164_32-2,0.967537002257765,0.967537002257765,1.0,False,0.9481862622126096,4509.695554018021,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18525,RNN,PPS_tester_run_2,289,29,1020799.9201130868,NC1CCc2c(cccc2NC(=O)NCc2ccc(CN3CCC(CNC(=O)Nc4ccc(C(F)(F)F)cc4)CC3)cc2)C1,True,1,True,0,0.2200993549881276,3.1304548030969013,5.876800000000006,608.7090000000001,44.0,569.397,4.0,5.0,11.0,8.0,3.0,2.0,5.0,111.51999999999998,2.7463451969031043,0.0,C33H39F3N6O2,1420.9313249028494,2.0,3.0,-14.2651,-26.3347,-172.478,-89.9967,0.552368,-0.412789,-63.662,-14.2699,-1.33473,-0.324206,-2.98171,-1.14456,-5.40755,0.0,-0.533921,2.0,2.0,0.0,289_29-1,0.9092015781053812,0.9092015781053812,1.0,False,0.8546494834190583,4116.2631158828735,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18116,RNN,PPS_tester_run_2,283,4,1000413.6042485236,NC(=O)c1ccc(NC(=O)N2CCN(Cc3ccc(CNC(=O)Nc4cccc5c4CCNC5)cc3)CC2)cc1,True,1,True,0,0.3137115965775571,2.496065109025285,3.1026000000000007,541.6560000000003,40.0,506.3760000000004,5.0,5.0,10.0,7.0,3.0,2.0,5.0,131.82999999999998,0.6065348909747161,0.0,C30H35N7O3,1350.720249072723,2.0,0.0,-14.2634,-28.9638,-183.781,-95.3331,0.630122,-0.425598,-66.3693,-14.3667,-1.40462,-0.356585,-3.04196,-1.2195,-4.95478,0.0,-0.893397,2.0,2.0,0.0,283_4-1,0.9090932267666048,0.9090932267666048,1.0,False,0.8909113622312728,3822.5662381649017,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
