canonical_isomeric_smiles,canonical_formal_charge,PR_occurrence_count,PR_raw_smiles_count,PR_best_score,PR_median_score,PR_mean_score,PR_score_std,PR_worst_score,PR_score_range,PR_best_source_row,PR_best_raw_smiles,PR_first_step,PR_last_step,PR_best_step,PR_best_batch_idx,PR_best_variant_id
O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1cc2ccccc2[nH]1,0,3,1,-9.41748,-9.41748,-9.41748,0.0,-9.41748,0.0,11574,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1cc2ccccc2[nH]1,180,197,180,54,180_54-3
O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,0,6,1,-9.41199,-9.41199,-9.411990000000001,1.9459014222361975e-15,-9.41199,0.0,12459,O=C(NCCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCCO2,194,204,194,43,194_43-3
Oc1ccc(C2NCC(CCCNCc3cccc4c3CC(O)CC4)C2O)cc1,0,2,1,-9.40697,-9.40697,-9.40697,0.0,-9.40697,0.0,16119,Oc1ccc(C2NCC(CCCNCc3cccc4c3CC(O)CC4)C2O)cc1,251,254,251,55,251_55-5
NC(=O)c1ccc(C2CCNC(CCc3ccc4ccoc4c3)C2O)cc1,0,2,1,-9.40551,-9.40551,-9.40551,0.0,-9.40551,0.0,16993,NC(=O)c1ccc(C2CCNC(CCc3ccc4ccoc4c3)C2O)cc1,265,271,265,33,265_33-1
Oc1ccc(C2NCC(CCNCCc3ccc4ccccc4c3)C2O)cc1,0,3,1,-9.40547,-9.40547,-9.40547,0.0,-9.40547,0.0,13665,Oc1ccc(C2NCC(CCNCCc3ccc4ccccc4c3)C2O)cc1,213,224,213,33,213_33-3
Oc1ccc(C2CCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,0,5,1,-9.3965,-9.3965,-9.3965,0.0,-9.3965,0.0,14073,Oc1ccc(C2CCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,219,226,219,57,219_57-7
Oc1ccc(C2CCNC(CCCCNCc3ccc4ncccc4c3)C2O)cc1,0,2,1,-9.39598,-9.39598,-9.39598,0.0,-9.39598,0.0,16206,Oc1ccc(C2CCNC(CCCCNCc3ccc4ncccc4c3)C2O)cc1,253,257,253,14,253_14-7
O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,0,5,1,-9.39159,-9.39159,-9.39159,0.0,-9.39159,0.0,13487,O=C(NCC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,210,215,210,47,210_47-8
O=C(CNCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,3,1,-9.38964,-9.38964,-9.38964,0.0,-9.38964,0.0,15128,O=C(CNCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,236,240,236,24,236_24-12
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,0,4,1,-9.38841,-9.38841,-9.38841,0.0,-9.38841,0.0,9306,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)c1ccc2c(c1)OCO2,145,170,145,26,145_26-4
Oc1ccc(C2CCNC(CCCNCc3ccc4ccccc4c3)C2O)cc1,0,4,1,-9.38758,-9.38758,-9.38758,0.0,-9.38758,0.0,15906,Oc1ccc(C2CCNC(CCCNCc3ccc4ccccc4c3)C2O)cc1,248,254,248,34,248_34-1
O=C(NCCNC1CNC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,0,2,1,-9.38754,-9.38754,-9.38754,0.0,-9.38754,0.0,12214,O=C(NCCNC1CNC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCCO2,190,195,190,54,190_54-4
Oc1ccc(C2CCC(NCC(O)CNCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-9.38661,-9.38661,-9.38661,0.0,-9.38661,0.0,12195,Oc1ccc(C2CCC(NCC(O)CNCc3ccc4ccccc4c3)C2O)cc1,190,193,190,35,190_35-3
Oc1ccc(C2CCNC(CCCNCc3ccc4c(c3)CC(O)C4)C2O)cc1,0,3,1,-9.38567,-9.38567,-9.38567,0.0,-9.38567,0.0,16017,Oc1ccc(C2CCNC(CCCNCc3ccc4c(c3)CC(O)C4)C2O)cc1,250,264,250,17,250_17-1
Oc1ccc(C2CNCC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,0,9,1,-9.38531,-9.38531,-9.38531,1.88411095042053e-15,-9.38531,0.0,13814,Oc1ccc(C2CNCC(CCNCc3ccc4c(c3)OCO4)C2O)cc1,215,225,215,54,215_54-3
Oc1ccc(C2CCC(NCCCC(O)c3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.38471,-9.38471,-9.38471,0.0,-9.38471,0.0,18375,Oc1ccc(C2CCC(NCCCC(O)c3ccc4c(c3)OCO4)C2O)cc1,287,300,287,7,287_7-3
Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccc(O)cc34)C2)cc1,0,5,1,-9.38321,-9.38321,-9.38321,0.0,-9.38321,0.0,12910,Oc1ccc(C2CCN(CCCNCCc3c[nH]c4ccc(O)cc34)C2)cc1,201,206,201,46,201_46-1
Oc1ccc(C2CCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,0,3,1,-9.38256,-9.38256,-9.38256,0.0,-9.38256,0.0,12526,Oc1ccc(C2CCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,195,213,195,46,195_46-3
NC(=O)c1ccc(C2CCC(NCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.38217,-9.38217,-9.38217,0.0,-9.38217,0.0,17520,NC(=O)c1ccc(C2CCC(NCc3ccc4c(c3)OCCO4)C2O)cc1,273,278,273,48,273_48-3
O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,4,1,-9.38089,-9.38089,-9.38089,0.0,-9.38089,0.0,18309,O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,286,298,286,5,286_5-7
Oc1ccc(C2C(O)CCC(CNCCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.37635,-9.37635,-9.37635,0.0,-9.37635,0.0,10659,Oc1ccc(C2C(O)CCC(CNCCCc3ccc4c(c3)OCO4)C2O)cc1,166,170,166,35,166_35-1
O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2cc(O)ccc12,0,2,1,-9.3724,-9.3724,-9.3724,0.0,-9.3724,0.0,13040,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)Nc1c[nH]c2cc(O)ccc12,203,205,203,48,203_48-5
Oc1ccc(C2CCC(CCNCCc3ccc4cc(O)ccc4c3)C2O)cc1,0,2,1,-9.37196,-9.37196,-9.37196,0.0,-9.37196,0.0,14086,Oc1ccc(C2CCC(CCNCCc3ccc4cc(O)ccc4c3)C2O)cc1,220,223,220,6,220_6-5
Oc1ccc(C2CCC(NCCNc3ccc4c(c3)OCCO4)C2O)cc1,0,3,1,-9.37039,-9.37039,-9.37039,0.0,-9.37039,0.0,14347,Oc1ccc(C2CCC(NCCNc3ccc4c(c3)OCCO4)C2O)cc1,224,227,224,11,224_11-3
Oc1ccc(CC2NCc3cc(O)ccc3C2CCN2CCC(O)C2)cc1,0,2,1,-9.36963,-9.36963,-9.36963,0.0,-9.36963,0.0,6849,Oc1ccc(CC2NCc3cc(O)ccc3C2CCN2CCC(O)C2)cc1,107,112,107,1,107_1-3
Oc1ccc(C2NCC(CCNCCNc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.36812,-9.36812,-9.36812,0.0,-9.36812,0.0,14514,Oc1ccc(C2NCC(CCNCCNc3ccc4c(c3)OCCO4)C2O)cc1,226,227,226,50,226_50-8
Oc1ccc(C2CC(CCNCC=Cc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.36753,-9.36753,-9.36753,0.0,-9.36753,0.0,14494,Oc1ccc(C2CC(CCNCC=Cc3ccc4c(c3)OCO4)C2O)cc1,226,226,226,30,226_30-6
O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,2,1,-9.364,-9.364,-9.364,0.0,-9.364,0.0,11811,O=C(CNC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,184,217,184,35,184_35-7
Oc1ccc(C2CNCC(CCCNCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.35792,-9.35792,-9.35792,0.0,-9.35792,0.0,14120,Oc1ccc(C2CNCC(CCCNCc3ccc4c(c3)OCO4)C2O)cc1,220,225,220,40,220_40-1
Oc1ccc(C2CCNC(CCCNCCc3ccccc3)C2O)cc1,0,4,1,-9.35132,-9.35132,-9.35132,0.0,-9.35132,0.0,15734,Oc1ccc(C2CCNC(CCCNCCc3ccccc3)C2O)cc1,245,253,245,54,245_54-1
O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1ccc2c(c1)OCO2,0,2,1,-9.34649,-9.34649,-9.34649,0.0,-9.34649,0.0,12679,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)NCc1ccc2c(c1)OCO2,198,200,198,7,198_7-8
O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCc2ccccc21,0,2,1,-9.34643,-9.34643,-9.34643,0.0,-9.34643,0.0,17702,O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCc2ccccc21,276,287,276,38,276_38-4
Oc1ccc(C2NCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.3446,-9.3446,-9.3446,0.0,-9.3446,0.0,13986,Oc1ccc(C2NCC(NCCNc3ccc4c(c3)OCO4)C2O)cc1,218,222,218,34,218_34-1
Oc1ccc(CNCCNCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,5,1,-9.33808,-9.33808,-9.33808,0.0,-9.33808,0.0,14603,Oc1ccc(CNCCNCC2CNCC(c3ccc(O)cc3)C2O)cc1,228,243,228,11,228_11-7
NC(=O)c1ccc(C2CCNC(NCc3ccc4ncccc4c3)C2O)cc1,0,2,1,-9.3356,-9.3356,-9.3356,0.0,-9.3356,0.0,16984,NC(=O)c1ccc(C2CCNC(NCc3ccc4ncccc4c3)C2O)cc1,265,278,265,24,265_24-7
Oc1ccc(C2CNCC(CNCCNc3ccc4ncccc4c3)C2O)cc1,0,2,1,-9.33372,-9.33372,-9.33372,0.0,-9.33372,0.0,14642,Oc1ccc(C2CNCC(CNCCNc3ccc4ncccc4c3)C2O)cc1,228,228,228,50,228_50-7
N#CC1CCCN1C(=O)CNCC(O)CN1CCC(c2ccc(O)cc2)C1,0,2,1,-9.33139,-9.33139,-9.33139,0.0,-9.33139,0.0,12041,N#CC1CCCN1C(=O)CNCC(O)CN1CCC(c2ccc(O)cc2)C1,188,191,188,9,188_9-18
NC(=O)c1ccc(NC(=O)CCNC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-9.33001,-9.33001,-9.33001,0.0,-9.33001,0.0,18192,NC(=O)c1ccc(NC(=O)CCNC2NCCC(c3ccc(O)cc3)C2O)cc1,284,284,284,16,284_16-10
Oc1ccc(C2NCC(NCCNc3ccc4ccccc4c3)C2O)cc1,0,3,1,-9.32933,-9.32933,-9.32933,0.0,-9.32933,0.0,13733,Oc1ccc(C2NCC(NCCNc3ccc4ccccc4c3)C2O)cc1,214,240,214,37,214_37-1
O=C(CNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,4,1,-9.32746,-9.32746,-9.32746,0.0,-9.32746,0.0,13809,O=C(CNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,215,220,215,49,215_49-8
Oc1ccc(C2CCNC(NCCC3CCCc4ccccc4O3)C2O)cc1,0,2,1,-9.32713,-9.32713,-9.32713,0.0,-9.32713,0.0,18318,Oc1ccc(C2CCNC(NCCC3CCCc4ccccc4O3)C2O)cc1,286,302,286,14,286_14-5
O=C(CNC1CNC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccc(O)cc12,0,2,1,-9.3182,-9.3182,-9.3182,0.0,-9.3182,0.0,12983,O=C(CNC1CNC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccc(O)cc12,202,204,202,55,202_55-7
O=C(CNCC1CC(c2ccc(O)cc2)CN1)NCc1ccc(O)cc1,0,2,1,-9.31448,-9.31448,-9.31448,0.0,-9.31448,0.0,7882,O=C(CNCC1CC(c2ccc(O)cc2)CN1)NCc1ccc(O)cc1,123,139,123,10,123_10-1
Oc1ccc(CCNCCNCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,7,1,-9.31136,-9.31136,-9.311359999999999,1.9186846773327266e-15,-9.31136,0.0,14737,Oc1ccc(CCNCCNCC2CNCC(c3ccc(O)cc3)C2O)cc1,230,236,230,17,230_17-24
Oc1ccc(CCCNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-9.3097,-9.3097,-9.3097,0.0,-9.3097,0.0,15956,Oc1ccc(CCCNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,249,254,249,20,249_20-8
Oc1ccc(C2NCC(CCCNCc3ccc4ncccc4c3)C2O)cc1,0,4,1,-9.30615,-9.30615,-9.30615,0.0,-9.30615,0.0,15879,Oc1ccc(C2NCC(CCCNCc3ccc4ncccc4c3)C2O)cc1,248,253,248,7,248_7-5
Oc1ccc(C2NCC(NCC=CCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.30506,-9.30506,-9.30506,0.0,-9.30506,0.0,11424,Oc1ccc(C2NCC(NCC=CCc3ccc4c(c3)OCO4)C2O)cc1,178,198,178,32,178_32-14
NC(=O)c1ccc(C2CCNC(NCc3ccco3)C2O)cc1,0,6,1,-9.30235,-9.30235,-9.302350000000002,1.9459014222361975e-15,-9.30235,0.0,16916,NC(=O)c1ccc(C2CCNC(NCc3ccco3)C2O)cc1,264,279,264,20,264_20-1
Oc1ccc(C2CC(O)C(CNCCc3ccc4c(c3)OCO4)C2)cc1,0,3,1,-9.30189,-9.30189,-9.30189,0.0,-9.30189,0.0,10375,Oc1ccc(C2CC(O)C(CNCCc3ccc4c(c3)OCO4)C2)cc1,162,163,162,7,162_7-6
Oc1ccc(C2NCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,0,3,1,-9.30032,-9.30032,-9.30032,0.0,-9.30032,0.0,12890,Oc1ccc(C2NCC(NCC=CCNCc3c[nH]c4ccccc34)C2O)cc1,201,210,201,26,201_26-10
Oc1ccc(C2NCCC(CCCNCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.29754,-9.29754,-9.29754,0.0,-9.29754,0.0,16090,Oc1ccc(C2NCCC(CCCNCc3ccc4c(c3)OCCO4)C2O)cc1,251,254,251,26,251_26-1
NC(=O)c1ccn(C2CCC(NCCCc3ccc4c(c3)OCO4)C2O)c1,0,2,1,-9.28676,-9.28676,-9.28676,0.0,-9.28676,0.0,17399,NC(=O)c1ccn(C2CCC(NCCCc3ccc4c(c3)OCO4)C2O)c1,271,290,271,55,271_55-5
O=C(CNCCNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-9.28571,-9.28571,-9.28571,0.0,-9.28571,0.0,14773,O=C(CNCCNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccccc1,230,235,230,53,230_53-6
NC(=O)c1ccc(C2CCC(NCC=Cc3ccccc3)C2O)cc1,0,5,1,-9.28504,-9.28504,-9.28504,0.0,-9.28504,0.0,17546,NC(=O)c1ccc(C2CCC(NCC=Cc3ccccc3)C2O)cc1,274,279,274,10,274_10-6
NC(=O)c1ccc(C2CCNC(NCc3ccc4c(c3)CC(O)C4)C2O)cc1,0,4,1,-9.28441,-9.28441,-9.28441,0.0,-9.28441,0.0,16509,NC(=O)c1ccc(C2CCNC(NCc3ccc4c(c3)CC(O)C4)C2O)cc1,257,267,257,61,257_61-5
Oc1ccc(C2CCC(NCCNCc3ccc4ccccc4c3)C2O)cc1,0,4,1,-9.28438,-9.28438,-9.28438,0.0,-9.28438,0.0,14118,Oc1ccc(C2CCC(NCCNCc3ccc4ccccc4c3)C2O)cc1,220,255,220,38,220_38-7
Oc1ccc(CC2CC(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,0,5,1,-9.28351,-9.28351,-9.28351,0.0,-9.28351,0.0,7671,Oc1ccc(CC2CC(c3ccc(O)cc3)C(c3ccc(O)cc3)N2)cc1,119,124,119,55,119_55-6
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)Nc1ccc2c(c1)OCO2,0,4,1,-9.28053,-9.28053,-9.28053,0.0,-9.28053,0.0,14249,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)Nc1ccc2c(c1)OCO2,222,290,222,41,222_41-3
NC(=O)c1ccc(NC(=O)CCCC2CCNC(c3ccccc3)C2O)cc1,0,2,1,-9.28006,-9.28006,-9.28006,0.0,-9.28006,0.0,16083,NC(=O)c1ccc(NC(=O)CCCC2CCNC(c3ccccc3)C2O)cc1,251,260,251,19,251_19-4
Oc1ccc(C2NCC(CNCCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-9.27904,-9.27904,-9.27904,0.0,-9.27904,0.0,13862,Oc1ccc(C2NCC(CNCCc3ccc4ccccc4c3)C2O)cc1,216,220,216,38,216_38-3
O=C(CNCCNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,7,1,-9.27743,-9.27743,-9.27743,0.0,-9.27743,0.0,14535,O=C(CNCCNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,227,235,227,7,227_7-15
O=C(CNCCN1CCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,0,2,1,-9.27525,-9.27525,-9.27525,0.0,-9.27525,0.0,12462,O=C(CNCCN1CCC(c2ccc(O)cc2)C1)N1CCCc2ccccc21,194,208,194,46,194_46-1
Oc1ccc(CCNCCC2CCNC(c3ccc(O)cc3)C2O)cc1,0,2,1,-9.26586,-9.26586,-9.26586,0.0,-9.26586,0.0,15848,Oc1ccc(CCNCCC2CCNC(c3ccc(O)cc3)C2O)cc1,247,248,247,40,247_40-4
Oc1ccc(C2CNCC(CCCNCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.25735,-9.25735,-9.25735,0.0,-9.25735,0.0,15790,Oc1ccc(C2CNCC(CCCNCc3ccc4c(c3)OCCO4)C2O)cc1,246,254,246,46,246_46-1
Oc1ccc(CNCC(O)CN2CCN3C(C2)C3c2ccc(O)cc2)cc1,0,2,1,-9.25669,-9.25669,-9.25669,0.0,-9.25669,0.0,8417,Oc1ccc(CNCC(O)CN2CCN3C(C2)C3c2ccc(O)cc2)cc1,131,139,131,33,131_33-7
N#CC1CCCN1C(=O)CNCC1CCC(c2ccc(O)cc2)CN1,0,2,1,-9.25225,-9.25225,-9.25225,0.0,-9.25225,0.0,9445,N#CC1CCCN1C(=O)CNCC1CCC(c2ccc(O)cc2)CN1,147,174,147,37,147_37-6
O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,0,9,1,-9.2511,-9.2511,-9.2511,0.0,-9.2511,0.0,11635,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,181,198,181,51,181_51-8
Oc1ccc(C2CCC(NCCNc3ccc4ccoc4c3)C2O)cc1,0,2,1,-9.24208,-9.24208,-9.24208,0.0,-9.24208,0.0,17125,Oc1ccc(C2CCC(NCCNc3ccc4ccoc4c3)C2O)cc1,267,279,267,37,267_37-6
O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,7,1,-9.23992,-9.23992,-9.23992,0.0,-9.23992,0.0,15178,O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,237,244,237,10,237_10-3
Oc1ccc(C2CC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.23701,-9.23701,-9.23701,0.0,-9.23701,0.0,14236,Oc1ccc(C2CC(NCCNCc3ccc4c(c3)OCO4)C2O)cc1,222,287,222,28,222_28-7
Oc1ccc(C2NCC(CCNCC=Cc3ccccc3)C2O)cc1,0,2,1,-9.23674,-9.23674,-9.23674,0.0,-9.23674,0.0,15310,Oc1ccc(C2NCC(CCNCC=Cc3ccccc3)C2O)cc1,239,243,239,14,239_14-4
O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,0,3,1,-9.23591,-9.23591,-9.23591,0.0,-9.23591,0.0,16467,O=C(CCNC1CCC(c2ccc(O)cc2)C1O)N1CCCc2ccccc2C1,257,304,257,19,257_19-8
Oc1ccc(C2CCNC(CCCCNCc3ccccc3)C2O)cc1,0,2,1,-9.23476,-9.23476,-9.23476,0.0,-9.23476,0.0,15876,Oc1ccc(C2CCNC(CCCCNCc3ccccc3)C2O)cc1,248,256,248,4,248_4-1
O=C(CCCNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,0,2,1,-9.23355,-9.23355,-9.23355,0.0,-9.23355,0.0,11850,O=C(CCCNC1CC(c2ccc(O)cc2)C1O)c1ccc2c(c1)OCO2,185,293,185,10,185_10-2
O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,5,1,-9.23324,-9.23324,-9.23324,0.0,-9.23324,0.0,15291,O=C(CNC1CNCC(c2ccc(O)cc2)C1O)Nc1ccccc1,238,244,238,59,238_59-5
NC(=O)c1cc2cc(C(O)CNC3CCC(c4ccc(O)cc4)C3O)ccc2[nH]1,0,3,1,-9.23275,-9.23275,-9.23275,0.0,-9.23275,0.0,11575,NC(=O)c1cc2cc(C(O)CNC3CCC(c4ccc(O)cc4)C3O)ccc2[nH]1,180,189,180,55,180_55-7
O=C(CNCCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,2,1,-9.23074,-9.23074,-9.23074,0.0,-9.23074,0.0,14158,O=C(CNCCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,221,226,221,14,221_14-7
Oc1ccc(C2CCC(CNCCNCCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.23046,-9.23046,-9.23046,0.0,-9.23046,0.0,10638,Oc1ccc(C2CCC(CNCCNCCc3ccc4c(c3)OCO4)C2O)cc1,166,228,166,14,166_14-1
Oc1ccc(C2CCC(NCCCc3ccc4cc(O)ccc4c3)C2O)cc1,0,2,1,-9.22476,-9.22476,-9.22476,0.0,-9.22476,0.0,12456,Oc1ccc(C2CCC(NCCCc3ccc4cc(O)ccc4c3)C2O)cc1,194,264,194,40,194_40-3
O=C(CNCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2[nH]ccc2c1,0,2,1,-9.2223,-9.2223,-9.2223,0.0,-9.2223,0.0,11254,O=C(CNCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2[nH]ccc2c1,175,180,175,54,175_54-4
Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,0,5,1,-9.22195,-9.22195,-9.22195,0.0,-9.22195,0.0,10378,Oc1ccc(C2CCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,162,171,162,10,162_10-7
Oc1ccc(CCc2cc(C3NCC(O)C3O)ccc2O)cc1,0,2,1,-9.21892,-9.21892,-9.21892,0.0,-9.21892,0.0,7344,Oc1ccc(CCc2cc(C3NCC(O)C3O)ccc2O)cc1,114,134,114,48,114_48-2
O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1noc2ccccc12,0,2,1,-9.21838,-9.21838,-9.21838,0.0,-9.21838,0.0,18863,O=C(CCCN1CCNC(c2ccc(O)cc2)C(O)C1)Nc1noc2ccccc12,294,298,294,47,294_47-5
O=C(CNCC1NC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,2,1,-9.21592,-9.21592,-9.21592,0.0,-9.21592,0.0,14084,O=C(CNCC1NC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,220,232,220,4,220_4-7
Nc1ccc2cc(CNCCCC3NCCC(c4ccc(O)cc4)C3O)ccc2n1,0,2,1,-9.21394,-9.21394,-9.21394,0.0,-9.21394,0.0,16287,Nc1ccc2cc(CNCCCC3NCCC(c4ccc(O)cc4)C3O)ccc2n1,254,257,254,31,254_31-8
O=C(CNCC1CCC(c2ccc(O)cc2)CCN1)c1cccc(O)c1,0,2,1,-9.21378,-9.21378,-9.21378,0.0,-9.21378,0.0,9401,O=C(CNCC1CCC(c2ccc(O)cc2)CCN1)c1cccc(O)c1,146,148,146,57,146_57-3
Oc1ccc(C2CCC(NCC=CCc3ccc4c(c3)OCCO4)C2O)cc1,0,3,1,-9.21034,-9.21034,-9.21034,0.0,-9.21034,0.0,11898,Oc1ccc(C2CCC(NCC=CCc3ccc4c(c3)OCCO4)C2O)cc1,185,213,185,58,185_58-8
Oc1ccc(C2CCC(NCCNCc3ccc4cc[nH]c4c3)C2O)cc1,0,2,1,-9.20841,-9.20841,-9.20841,0.0,-9.20841,0.0,13914,Oc1ccc(C2CCC(NCCNCc3ccc4cc[nH]c4c3)C2O)cc1,217,279,217,26,217_26-3
Oc1ccc(C2CCNC(CNCCNCc3ccccc3)C2O)cc1,0,2,1,-9.20783,-9.20783,-9.20783,0.0,-9.20783,0.0,15119,Oc1ccc(C2CCNC(CNCCNCc3ccccc3)C2O)cc1,236,241,236,15,236_15-5
Oc1ccc(CNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-9.20772,-9.20772,-9.20772,0.0,-9.20772,0.0,15599,Oc1ccc(CNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,243,253,243,47,243_47-5
Oc1ccc(C2CCCC(NCCNCc3c[nH]c4ccccc34)C2O)cc1,0,2,1,-9.20474,-9.20474,-9.20474,0.0,-9.20474,0.0,13552,Oc1ccc(C2CCCC(NCCNCc3c[nH]c4ccccc34)C2O)cc1,211,211,211,48,211_48-1
Oc1ccc(C2CNCC(CNCc3cccc4ccccc34)C2O)cc1,0,2,1,-9.20015,-9.20015,-9.20015,0.0,-9.20015,0.0,14237,Oc1ccc(C2CNCC(CNCc3cccc4ccccc34)C2O)cc1,222,230,222,29,222_29-1
O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,0,6,1,-9.20001,-9.20001,-9.20001,0.0,-9.20001,0.0,12804,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2ccccc12,200,207,200,4,200_4-5
O=C(CNC1NCCC(c2ccc(O)cc2)C1O)c1ccc2ncccc2c1,0,2,1,-9.1969,-9.1969,-9.1969,0.0,-9.1969,0.0,16497,O=C(CNC1NCCC(c2ccc(O)cc2)C1O)c1ccc2ncccc2c1,257,263,257,49,257_49-3
Oc1ccc(C2NCC(NCC=Cc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.19366,-9.19366,-9.19366,0.0,-9.19366,0.0,12538,Oc1ccc(C2NCC(NCC=Cc3ccc4c(c3)OCCO4)C2O)cc1,195,196,195,58,195_58-5
O=C(CNCCNC1c2ccccc2CC1O)Nc1ccc2ccccc2c1,0,2,1,-9.19164,-9.19164,-9.19164,0.0,-9.19164,0.0,13775,O=C(CNCCNC1c2ccccc2CC1O)Nc1ccc2ccccc2c1,215,219,215,15,215_15-3
O=C(CNCCNC1CCCC(c2ccccc2)C1O)Nc1ccccc1,0,2,1,-9.18913,-9.18913,-9.18913,0.0,-9.18913,0.0,15427,O=C(CNCCNC1CCCC(c2ccccc2)C1O)Nc1ccccc1,241,241,241,3,241_3-4
