population,exclusion_reason,source_row,smiles,PPS_r_i_docking_score,PR_r_i_docking_score
PR,invalid_flag,4904,C1C(O)CN1C(c1ccc(OCc2cc(C)nc3ccccc23)C2C(c3cc(O)ccc3)CN2)cc1CN1CC(O)CC1,,0.0
PR,invalid_flag,4907,C(O)C1CCCN(c2nc(N3CCOCC3)ncc2)C(c2ccc(O)cc2)CN1)C,,0.0
PR,invalid_flag,4925,C(C1C(c2ccc(O)cc2)CNC1CC(=O)N)c(O)cc1CC(C)CCCC,,0.0
PR,invalid_flag,4930,C(CC(c1cc2c(cc1)C(O)CC2)CCC1NC(=O)CCC1CC,,0.0
PR,invalid_flag,4951,C(C)C1C(c2ccc(O)cc2)CCN1CC(=O)N1CCN(c2cc(O)ccc2)CC1)CCc1cc(O)ccc1,,0.0
PR,invalid_flag,4979,c1c(C2(c3ccc(O)cc3)CNC)ccc2ccc(C)c1CNC(CN)=O,,0.0
PR,invalid_flag,5061,C(C1C(c2cc(O)ccc2)CNC1Cc1cc(NC(c2ccc(NC(=O)C)cc2)=O)cc1)CC1C(O)C(O)CN1,,0.0
PR,invalid_flag,5071,C1(C)CCNC1c1cc(C2C(O)C(O)C(c3ccc(O)cc3)C2)cc1Cc1cc(O)ccc1CC,,0.0
PR,invalid_flag,5074,c1c(C2C(c3ccc(O)cc3)CN2)c(NC2C(O)C(O)C(Cn3ccc(C(N)=O)c3)C2)cc1CN1CC(O)CC1,,0.0
PR,invalid_flag,5090,C1C(Cn2c3c(c(O)cc2)cccc3C2C(O)CNC2)CC1c1cc(O)ccc1CNC,,0.0
PR,invalid_flag,5108,CN1CCn2cc(C(N)=O)cc2)C1Cc1c(O)cc(O)cc1,,0.0
PR,invalid_flag,5152,C(C(CCCc1cc2c(cc1)OCO2)N1CC(C)NC1C(N)=O,,0.0
PR,invalid_flag,5181,c1cc(C2C(c3cc(O)ccc3)CN2)cc1CN1CC(N)CC1,,0.0
PR,invalid_flag,5185,c1c(C2CC(O)C2C(CNC(c2ccc(O)cc2)=O)Nc2cc(O)ccc2)ccc1OC,,0.0
PR,invalid_flag,5199,FC(c1cc(C2COCC2NCCN)cc1CC)c1ccc(O)cc1,,0.0
PR,invalid_flag,5234,c1ccc(CNC(c2cc(CNC(=O)c3ccc(O)cc3)=O)cc2)=O)cc1CN1CCCC1,,0.0
PR,invalid_flag,5235,c1c(C2C(c3cc(O)ccc3)CN2)oc(C)cc1)CCc1cc(O)cc(O)c1,,0.0
PR,invalid_flag,5243,C(C1COc1cc(O)cc1CC1CCc2c(cc(O)cc2)CN1)CCN1CC(O)CC1,,0.0
PR,invalid_flag,5252,Fc1c(C2C(O)C(O)C(c3cc(O)ccc3)CN2)cc(O)c1OCC=CC(C)(C)C(O)CN,,0.0
PR,invalid_flag,5258,C1CC(O)CN1Cc1cc(C2C(c3cc(O)cc(O)c3)CN2)cc1C(N)=O,,0.0
PR,invalid_flag,5283,C(c1cc2cc(O)cc2cc1C1CC1CN)NCc1cc2ccc(O)cc2cc1,,0.0
PR,invalid_flag,5312,C(n1ccc(CN)cc1)c1cc(O)ccc1CC1C(O)C(O)CN1,,0.0
PR,invalid_flag,5328,C(C1C(c2ccc(O)cc2)CN2CCC1)CC2c1ccc(C#N)cc1)C1CC1,,0.0
PR,invalid_flag,5332,Oc1c2ccc(O)cc2Cc2cc(O)ccc2CNC1CCc2cc(O)ccc2C1CN,,0.0
PR,invalid_flag,5339,C(CC)(C1c2c(cc(O)cc2)CNC1C(O)CN1CC(N)CC1,,0.0
PR,invalid_flag,5347,CC1c2cc(O)ccc2CC(CCNC)n1cc(C(=O)N)cc1,,0.0
PR,invalid_flag,5351,C(c1ccc(O)c1CC1C(O)C(O)CN1)CCCCc1c(O)cc(O)cc1,,0.0
PR,invalid_flag,5368,FC(F)(c1cc(C2C(O)C(O)CN2)cc1)CCN1CC(O)C1,,0.0
PR,invalid_flag,5371,C1NCCC1c1cc(O)c(C=C2C(=O)NC(c3ccc(O)cc3)C2O)c1,,0.0
PR,invalid_flag,5373,N1CC(O)CC1c1cc(NC(=O)c2ccc(C(N)=O)cc2)cc1CCN,,0.0
PR,invalid_flag,5376,c1c(C(c2ccc(O)cc2)CN)cc(-c2cc(C(=O)O)ccc2)cc1)CN1CC(O)C(N)C1,,0.0
PR,invalid_flag,5378,C(F)(c1cc(C(NC2CCNC2c2cc(O)cc(O)c2)c2occc2)cc1CN)CC(O)C(O)CO,,0.0
PR,invalid_flag,5388,c1ccc(C2C(O)C(c3ccc(O)cc3)N2)c1C(=O)O,,0.0
PR,invalid_flag,5394,C1C(c2cc(NC(c3cc(O)cc(O)c3)=O)cc2)CC(O)CN1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,5427,C(c1c(=O)c2c(cc(O)cc2)oc1CN1CC(c2ccc(O)cc2)CN1,,0.0
PR,invalid_flag,5443,c1ccc(C(NCC2OCCC2)c2nc(Cc3ccc(O)cc3)nc2)cc1C1C(O)C(O)CN1,,0.0
PR,invalid_flag,5454,c12cc(O)ccc1c(CCN1CCNC(c3[nH]nc(N)c3)C1Cc1cc(O)ccc1)cc(O)cc2,,0.0
PR,invalid_flag,5487,c1cc(C)cc2c1C(O)CC1C(C#N)C(n3cc(C(N)=O)c(N)nc3)C2C1,,0.0
PR,invalid_flag,5492,C(c1ccc(O)cc1)Cc1ccc(C(=O)N2CCNC(Cc3ccncc3)C2)cc1)CC1CC1CNC(=O)C1CC1,,0.0
PR,invalid_flag,5509,C1C(C(c2ccc(O)cc2)CCCNCc2ccc(O)cc2)CC12CCNCC21,,0.0
PR,invalid_flag,5540,C(c1c(O)cc(O)cc1C(C1C(c2ccc(O)cc2)CNC1)c1ccc(O)cc1,,0.0
PR,invalid_flag,5583,c1c(C2C(c3ccc(O)cc3)CN2)cc(O)cc1CC1COc1cc(O)ccc1CCNC(c1c[nH]c(=O)cc1)CN,,0.0
PR,invalid_flag,5585,C(c1ccc(CC)cc1)Cc1c(O)cc(O)cc1CCC1Cc1cc(O)ccc1CCN1CC(O)C1,,0.0
PR,invalid_flag,5598,c1cc(C2C(c3ccc(O)cc3)CN2)cc1NCC1CCNC1C,,0.0
PR,invalid_flag,5609,c12c(C#N)cccc1C(=O)C(O)CC1CNC(c1cc(O)ccc1)C2CN,,0.0
PR,invalid_flag,5624,c1c(C)c2c(cc1CC1C(O)C(O)C(c1cc(O)ccc1)CC2CN1CC(O)C1,,0.0
PR,invalid_flag,5633,C1C(c2cc(O)ccc2)CC(c2ccc(O)cc2)CN1)CCCC(N)Cc1ccc(O)cc1,,0.0
PR,invalid_flag,5648,C1CNCc2c1ccc(OCc1ccc(C(NC(=O)c3cc(O)ccc3)CN)cc1)CC2CN,,0.0
PR,invalid_flag,5669,C(c1cc(O)cc(O)c1CC(C)c1cc(C2C(c3ccc(O)cc3)CN2)ccc1OCC(O)CNC,,0.0
PR,invalid_flag,5702,c1cc(CC)ccc1CN1CC(C(=O)N2C3C(CNC(=O)c3cc(O)ccc3)CC2CC1)CCc1cc(O)cc(O)c1,,0.0
PR,invalid_flag,5708,C(C1Cc2ccc(O)cc2C1Cc1cc(O)ccc1C(C(C)C)OCCNCc1cccc(O)c1,,0.0
PR,invalid_flag,5720,C1CC2C(c3cc(O)ccc3)CN2CC1CN1CCNC(c2[nH]c3cc(O)ccc32)C1O,,0.0
PR,invalid_flag,5727,C(c1ccc(O)cc1)CC1C(c2ccc(O)cc2)CNC1Cc1ccc(O)cc1CN1CC(O)Cn1cc(C(=O)N)nc1,,0.0
PR,invalid_flag,5742,c1cc(C2C(c3cc(O)ccc3)CN2)cc1CN1CC(O)C1,,0.0
PR,invalid_flag,5767,C(C1CC1C1(c2ccc(O)cc2)C(O)C1CN)CCN1CCNC1c1c(O)ccc1C,,0.0
PR,invalid_flag,5778,c1(NC(=O)c2ccc(O)cc2)c(C2C(N)C2)cc(O)c1OC,,0.0
PR,invalid_flag,5806,OCC1C(O)C(n2cnc3c(cc(O)cc3)c2)NC1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,5873,c1c(C)cc(C2C(O)C(O)CN2Cc2ccc(O)cc2)c1CN,,0.0
PR,invalid_flag,5875,C(c1ccc(O)cc1)CN1CC(O)C1CN1CCC1)c1cc(O)ccc1CN,,0.0
PR,invalid_flag,5879,C(N1CC(NC(c2cc(O)ccc2)CN1)c1cc(O)ccc1,,0.0
PR,invalid_flag,5888,C1C(C(=O)O)CC(c2ccc(O)cc2)C1CN)ONC,,0.0
PR,invalid_flag,5946,n1c(C(Nc2[nH]c3c(c2)C(O)CC3)c(O)ccc1CCN1CCNC1Cc1ccc(O)cc1,,0.0
PR,nonnegative_score,5958,Oc1ccc(CNCC2CC(c3ccc(O)cc3)C(O)C2O)cc1,,0.0
PR,nonnegative_score,5959,COc1ccc(CO)c(C2C(Cn3ccc(C(N)=O)c3)NCC2c2ccc(O)cc2)c1,,0.0
PR,nonnegative_score,5960,NCC1C(O)CC1c1cc2ccccc2n1CCC1NCC(O)C1O,,0.0
PR,nonnegative_score,5961,CC1c2ccc(O)cc2C2C(CNC(=O)C3COc4ccccc4C3O)CC(O)C12,,0.0
PR,nonnegative_score,5962,NCC(O)C(CCCc1ccc(O)cc1)NCc1ccc(O)cc1,,0.0
PR,nonnegative_score,5963,CC1CN(c2cccc(O)c2)C(=O)N1Cc1ccc(C2CC(O)N2CCN)nc1,,0.0
PR,invalid_flag,5964,c1(NC2CNC(c3ccc(O)cc3)C2C)ccc(CN2CCNC(Cc3ccc(O)cc3)C2)c1,,0.0
PR,invalid_flag,6034,OC1CCc2cc(CN3CC(O)C(c4ccc(O)cc4)CN3)ccc2c1CCC,,0.0
PR,invalid_flag,6044,C1c2cc3c(cccc3)cc2ccc1C1CC(O)CN1,,0.0
PR,invalid_flag,6048,C1C(C2C(c3ccc(O)cc3)CN2)ccc1C#CCN1C(C)CNC(C2C(O)C(O)C(O)C2)N1,,0.0
PR,invalid_flag,6104,c1cc(C2C(O)C(O)C2N)cc1Cc1ccc(O)cc1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,6113,COc1cc(C2C(c3ccc(O)cc3)CN2C(=O)N2CCNC(C)C2)cc1OCc1ccccc1CN,,0.0
PR,invalid_flag,6183,c1c(C2CCN2C(C(c2ccc(O)cc2)CN)ccc(O)c1Cl,,0.0
PR,invalid_flag,6189,c1cc(C2C(c3ccccc3)CN2C(=O)NCCN)cc1OCc1ccc(OC)cc1,,0.0
PR,invalid_flag,6234,C1NC(c2ccc(O)cc2)CCC1Cn1ccc(C(=O)O)c1)c1ccc(O)cc1,,0.0
PR,invalid_flag,6329,C1C2NC(CNCc3ccc(O)cc3)CN1CCNC1c2cc(O)ccc2CC1Cc1ccccc1,,0.0
PR,invalid_flag,6369,C(n1c2c(cccc2)ncc1C(N1CC(O)CC1)CNC(c1ccc(O)cc1)CN,,0.0
PR,invalid_flag,6435,C1C2C3C(c4ccc(O)cc4)(CN(Cc4ccc(O)cc4)CN3CC2C(O)C1,,0.0
PR,invalid_flag,6442,C1C2CC(CN)Nc3cc(O)ccc32CC1Cc1ccc(O)cc1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,6463,c1c(Cl)cc(O)cc1C1CC(O)CN1CCC1C(O)Cc1ccc(O)cc1,,0.0
PR,invalid_flag,6466,C1NCCOc2cc(O)ccc21CCNCCc1ccc(O)cc1,,0.0
PR,invalid_flag,6494,C1C(CNC(=O)C2CCC(n3ccc(O)cc3)N2)ccc1CN1CC(O)CC1,,0.0
PR,invalid_flag,6572,C1(=O)CC(C)Nc2ccc(O)cc12Cc1ccccc1C=C1CC(O)CN1,,0.0
PR,invalid_flag,6666,C(O)C1CC(O)C(c2ccc(O)cc2)N1CC1C(O)Cc1ccc(O)cc1,,0.0
PR,invalid_flag,6676,C1NCC2C(c3cc(O)ccc3)CNC1Cc2cc1Cl,,0.0
PR,invalid_flag,6732,C1NCc2cc3c(cc2c1)CCC(O)C3CN1CCC1,,0.0
PR,invalid_flag,6740,C(C1n2c(cccc2)cc1)CC1c2ccc(O)cc2C(O)CC1CN,,0.0
PR,invalid_flag,6808,C1C2C(O)CC1C(c1ccc(O)cc1)CN1CCC1Cc2ccc1CN1CCNC(Cc2ccccc2)N1,,0.0
PR,invalid_flag,6814,C1c2ccccc2NCCNC1CC(NCCC(O)CNC(=O)C)N1C(=O)C1NCCC1,,0.0
PR,invalid_flag,6859,C1C2C3CCC(O)C3Cc3cc(O)ccc32CN1,,0.0
PR,invalid_flag,6872,C1C2C(c3ccc(O)cc3)CCN(CCN3C(=O)NN=C3Cc2ccc(O)cc21,,0.0
PR,invalid_flag,6913,C1CC(C2Cc3cc(O)ccc3C2CNC(c2ccc(O)cc2)CN1CCN1CC(O)CC1,,0.0
PR,invalid_flag,6937,C1C2C3Cc4cc(O)cc(c4C3C1CNC2,,0.0
PR,invalid_flag,7033,C(c1ccc(O)cc1)CN1CC(O)CC1Cn1cccc1C(=O)N1Cc2cc(O)ccc22,,0.0
PR,invalid_flag,7037,c1ccnc2c1C(O)CC1CNCc2c1ccc(O)c2,,0.0
PR,invalid_flag,7083,C1C(CNC(c2ccc(O)cc2)CNC(CNC(c2ccc(O)cc2)=O)CN1,,0.0
PR,invalid_flag,7151,O1Cc2ccc(O)cc22CCN1CCCN1CC(O)CC1Cc1ccc(O)cc12,,0.0
PR,invalid_flag,7157,c1cc(C2C(O)C(O)C(O)C2Cc2ccc(O)cc2)ccc1)CN1CC(O)CC1,,0.0
PR,invalid_flag,7242,C(c1ccccc1)CCNC1Cc2cc(O)ccc2Cc2cc(O)cc12,,0.0
PR,invalid_flag,7272,n1cccc2cc(O)c(O)cc12C=C1CC(c2ccc(O)cc2)NC1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,7276,N1c2ccc(O)cc2C2(CNCC2N)c1ccc(O)cc1,,0.0
PR,invalid_flag,7301,C1N(c2ccc(O)cc2)C(O)C(O)CC1Cn1ccc2ccc(CN3C(O)CNC3)cc21)CN1CC(O)CC1,,0.0
PR,invalid_flag,7309,C(N1CC(O)CC1)CCn1c(C=Cc2ccc(O)cc2)ccc1)CCCN1CC(O)CC1,,0.0
PR,invalid_flag,7337,c1cc(N2C(=O)c3c(ccc(O)c3)C(O)C2Cc2ccc(O)cc2)cc1C=NO,,0.0
PR,invalid_flag,7355,C(n1ccc(C(=O)NCc2ccc(O)cc2)cc1)CC1C(c2ccc(O)cc2)NC1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,7359,o1c2c(cccc2)ccc1CC1C(O)C(O)C(c2ccc(O)cc2)N1CC(O)CNC,,0.0
PR,invalid_flag,7360,N(c1ccc(O)cc1)CC(NC(c1ccc(O)cc1)=O)Cc1ccc(O)cc1)CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,7424,C(c1ccc(O)cc1)CNC(c1ccc(O)cc1)=O)CN1CC(O)C(O)C1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,7448,N1CC(O)Cc2cc(Cc3ccc(O)cc3)ccc21CCNCCC1CNCC1,,0.0
PR,invalid_flag,7508,c1(C2C(O)C(O)CN2)ccc(O)c1CCc1nc[nH]c1,,0.0
PR,invalid_flag,7545,C(O)CC1Cc2cc(O)cc2CNC1Cc1ccc2c(c1)CC(O)CO2,,0.0
PR,invalid_flag,7548,C(C1C(O)C2C(O)CC1Cc1ccc(O)cc21)=CC(=CCC1C(O)C(O)CN1,,0.0
PR,invalid_flag,7564,C1CC2NC1C(OCCc1ccc(O)cc1)CCN2CC(O)CNCC1Cc2cc(cccc2)CNC1,,0.0
PR,invalid_flag,7578,c1ccc2c(O)ccc(O)c2c1CCNCC(c1ccc(O)cc1)CN)CNC,,0.0
PR,invalid_flag,7600,C1Cc2ccc(O)cc2C(O)C(O)C(c2ccc(O)cc2)CN1CC(CNC(c1ccc(O)cc1)=O)N)O,,0.0
PR,invalid_flag,7626,C(c1ccc(O)cc1)C(c1ccc(O)cc1)CN1CC(O)CC1)Oc1cc(O)ccc1CCNC,,0.0
PR,invalid_flag,7627,C1C(c2ccc(O)cc2)NCC1C(c1ccc(O)cc1)CN1CC(O)CC1)OCCn1ccc(O)c1,,0.0
PR,invalid_flag,7647,C(=O)(c1ccc(O)cc1)CCC(c1ccc(O)cc1)CC1C(O)C(c2ccc(O)cc2)NC1Cc1cccc(O)c1)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,7662,C1C2C(O)C(c3ccc(O)cc3)NC2Cc2cc(O)cc21,,0.0
PR,invalid_flag,7709,C(c1ccc(O)cc1)C(O)CNCC(c1ccc(O)cc1)CN)CN,,0.0
PR,invalid_flag,7747,N1C(C2c3cc(O)ccc3C2Cc2ccc(O)cc22)NC1,,0.0
PR,invalid_flag,7762,C1NCCC(Oc2ccc(OC3Cc4cc(O)ccc4C3Cc3ccc(O)cc32)C1,,0.0
PR,invalid_flag,7766,C(C1C(O)C(O)CN1)C(c1ccc(O)cc1)CNCCN1CC(O)CC1)c1ccc(O)cc1,,0.0
PR,invalid_flag,7788,FC1C(c2ccc(O)cc2)NC(CNCc2cc(O)ccc2)N1)C,,0.0
PR,invalid_flag,7798,C(c1ccc(O)cc1)CNCC(Cc1ccc(O)cc1)CN)NC(c1ccc(O)cc1)=O)Cc1cc(O)ccc1,,0.0
PR,invalid_flag,7814,O=C(c1ccc(O)cc1)CC(c1ccc(O)cc1)C(O)C1CCNC1)=O,,0.0
PR,invalid_flag,7834,C(c1ccc(O)cc1)CCC(O)CNC(c1ccc(O)cc1)CN1CC(O)CC1)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,7837,c1cc(S(=O)(=O)N2C(c3ccc(O)cc3)CNC2Cc2ccc(O)cc2)cc1O)CN,,0.0
PR,invalid_flag,7854,C(c1ccc(O)cc1)C(c1ccc(O)cc1)CNc1ccc(O)cc1)CN1CC(O)CC1,,0.0
PR,invalid_flag,7858,C1C(O)C(O)CCC1Cc1ccc(CNC(=O)Cc2ccc(O)cc2)cc1)CCCN1CC(O)C(O)C1Cc1ccc2c(c1)C(O)C(O)C2O,,0.0
PR,invalid_flag,7876,C(O)C(c1ccc(O)cc1)CN1CC(O)C(c2ccc(O)cc2)CN1)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,7888,c1cc(O)ccc1C1C(O)C(c2ccc(O)cc2)CN1)CC(c1ccco1)CNCc1cc2c(cc1)COCC2O)c1cc2c(cc1)C(O)C(O)C2O,,0.0
PR,invalid_flag,7890,C1C(c2ccc(O)cc2)NC1C(O)C(c1ccc(O)cc1)c1ccc(O)cc1)=CCNCc1ccc(O)cc1,,0.0
PR,invalid_flag,7900,C(c1ccc(O)cc1)C(O)CNCC1COc2cc3c(cc2O1)CCn1c(=O)cc(O)cc12,,0.0
PR,invalid_flag,7907,C(c1ccc(O)cc1)C(NC(c1ccc(O)cc1)Cc1ccc(O)cc1)CO)COc1cc2c(cc1C)ccc(C(=O)N)c2,,0.0
PR,invalid_flag,7928,c1c(O)ccc(C(NCc2ccc(O)cc2)CNCc2ccc(O)cc2)c1C1C(O)C(O)CN1)C(O)C,,0.0
PR,invalid_flag,7933,C(c1ccc(O)cc1)CC(c1ccc(O)cc1)Cc1ccc(O)cc1)CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,7939,FC(C1C(C(=O)NCc2ccc(O)cc2)C(O)C1)(c1ccc(O)cc1)CN)CNCc1cc2c(cc1)C(O)C(O)C2O,,0.0
PR,invalid_flag,7943,c1c(C2c3c(ccc(O)c3)CN2)ccc(O)c1CN1CCC(O)C1Cc1ccc(O)cc12,,0.0
PR,invalid_flag,7948,O=c1cc(C2C(c3ccc(O)cc3)CN2)ccc1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,7949,O=c1c(O)cc(C2C(O)C(O)C2Cc2ccc(O)cc2)cc1F)NCCOc1cc2c(cc1)CC(O)CC2O,,0.0
PR,invalid_flag,7955,C1NCC(O)C1Cc1cc(Cc2ccc(O)cc2)ccc1)CCC(C(=O)O)C(O)CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,7959,c1cc(O)cc2c1CC(O)C(c1ccc(O)cc1)CCC2CN)NCc1cc2c(ccc(O)c2)n1,,0.0
PR,invalid_flag,7963,C1C2C(c3ccc(O)cc3)C(C)CN2CC1Cc1ccc(C=CC(OC2Cc3ccc(O)cc32)=O)c1CN,,0.0
PR,invalid_flag,7966,C1(c2cc(O)ccc2)CNC2C1CCC1Cc3ccc(O)cc312,,0.0
PR,invalid_flag,7979,C(=O)(C1Cc2cc(O)ccc2c1CN1CC(O)C(O)C1)c1ccc(O)cc1,,0.0
PR,invalid_flag,7980,C1CCCC1C1C(O)C(O)CN1CCNC(c1ccc(O)cc1)CN)CN,,0.0
PR,invalid_flag,7992,c1(C(O)C2CCNC2Cc2ccc(O)cc2)ccc(O)c1,,0.0
PR,invalid_flag,8029,C(c1ccc(O)cc1)C(O)C(c1ccc2c(ccc(O)c2)c1)CNC1CC(c2ccc(O)cc2)CN1)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,8040,C1Oc2cc(O)cc2C2CC(O)C(O)C1CCC2Cc1ccc(O)cc1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,8043,C(=O)(c1ccc(O)cc1)C(c1ccc(O)cc1)CNCc1ccc(OC)cc1)CN1CC(O)C(O)C1,,0.0
PR,invalid_flag,8046,C1C2NC(CNCC(CNC(c3ccc4c(c3)C(=O)N(Cc3ccc(O)cc3)(O)C4)=O)N2)N1,,0.0
PR,invalid_flag,8071,C1C(c2ccc(C)cc2)C(NC(c2ccc(O)cc2)CN)CN1)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,8079,C1(c2ccc(O)cc2)C(O)C(O)CN1CCc1ccc(O)cc1CC(NCc1ccc(O)cc1)=O)c1cc(O)ccc1,,0.0
PR,invalid_flag,8088,Cc1ccc(O)cc1CC(C(O)Cc1ccc(O)cc1)CN1CC(O)C(O)C1Cc1ccc(O)cc1)CNCCc1ccc(O)cc1,,0.0
PR,invalid_flag,8091,c1c(O)ccc2cc(O)cc1C(O)C(O)CC2CCNC1Cc2c(ccc(O)c2)CC1C(O)CO,,0.0
PR,invalid_flag,8099,c1cc(O)ccc1C(O)CNCC1Cc2cc(O)cc3c2C(c2cc(O)ccc2C1CNC(=O)N1c2cc(O)ccc2C1NCC1CCCO1,,0.0
PR,invalid_flag,8106,c1cccc(O)c1CC1C(O)C(O)CN1CCc1cc2c(cc1)cccc2CCNC(c1ccc(O)cc1)c1ccc2c(c1)CNC2CNCc1ccc(O)cc1)NC#N,,0.0
PR,invalid_flag,8114,C(c1ccc(O)cc1)CC(c1ccc(O)cc1)CN1CC(N)C(O)C1Cc1ccc(O)cc1)CNCc1ncc(O)cc1,,0.0
PR,invalid_flag,8116,C1CNCC1C(c1ccc(O)cc1)c1ccc(O)cc1)CNCc1cc2c(cc1)C(O)CC2O,,0.0
PR,invalid_flag,8124,C(c1ccc(O)cc1)CC(NCc1ccc(O)cc1)CNC1C(O)C(O)CN1)=Nc1cc2c(cc1)CNC2,,0.0
PR,invalid_flag,8132,c1c(O)ccc(C2C(O)C(O)CN2)c1C(c1ccc(O)cc1)CN1CC(O)C(O)C1)c1cc2c(ccc(O)c2)cc1,,0.0
PR,invalid_flag,8143,C(C1C(O)CC1Cn1ccc2c1ccc(O)c2)NCC(c1ccc(O)cc1)c1ccc(O)cc1)CCNCc1cc(O)ccc1,,0.0
PR,invalid_flag,8148,c1ccc(C2C(c3ccc(O)cc3)CN2)cc1C(N)CCNC(c1ccc(O)cc1)CN)NCc1ccc(O)cc1,,0.0
PR,invalid_flag,8152,C(O)C(c1ccc(O)cc1)C1CCNC1Cc1ccc(O)cc1)C(O)COc1cc2c(cc1)CCNC2CCCN,,0.0
PR,invalid_flag,8153,C(Cc1ccc(O)cc1)CC(c1ccc(O)cc1)CN1CC(O)C(O)C1Cc1ccc(O)cc1)CN1CC(O)CC1,,0.0
PR,invalid_flag,8160,O1C(C(=O)OCC)C(O)C(c2ccc(O)cc2)CN1CCCc1ccc(O)cc1)CN1CC(O)C(O)C1,,0.0
PR,invalid_flag,8165,C1C(c2cc(O)ccc2)C(O)C(O)C1Cn1c2c(cccc2)cc1)CN1CCC(O)C1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,8171,C1CC(c2cc(O)ccc2)(O)CNC1CNC(c1ccc(O)cc1)Cn1c2c(cccc2)cc1)CNCc1ccc2c(O)cccc2c1,,0.0
PR,invalid_flag,8172,c1(O)ccc(C(CCc2ccc(O)cc2)CNCc2ccc(O)cc2)cc1)c1cc(O)ccc1CCC(O)CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,8176,C1C(c2ccc(O)cc2)C(O)C(O)C1CNCC(c1ccc(O)cc1)CNCc1ccc(O)cc1)O,,0.0
PR,invalid_flag,8183,C1C(c2ccc(O)cc2)C(c2ccc(O)cc2)C(O)CN1CC(O)CNCC1Cn2ccc(C(=O)N)cc2C1C(O)CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,8203,c1c(O)ccc2cc(CC3C(O)CC(O)C3Cc3cc(O)ccc3)cc12,,0.0
PR,invalid_flag,8204,N1CCC1CNC(c1cc2cc(O)ccc2cc1)CNCCNCc1ccc(O)cc1)NCCc1ccc(O)cc1,,0.0
PR,invalid_flag,8210,C1C2C(O)C(c3cc(O)ccc3)(O)C1CC(O)C(O)C2NCC1Cc2cc(O)ccc2C1CCCNC(c1ccc(O)cc1)=O)OCC(O)COc1ccc(O)cc1,,0.0
PR,invalid_flag,8214,C1CNC(c2ccc(O)cc2)C(c2ccc(O)cc2)CN1CCNCC1NCc2cc(O)cc2C1CN,,0.0
PR,invalid_flag,8216,c1c(Cc2ccc(O)cc2)ccc(O)c1CCNCC1C(c2ccc(O)cc2)CNC1CN)CNCc1cc2c(cc1)OCO2,,0.0
PR,invalid_flag,8222,Cc1cc2[nH]c(=O)c3ccc(O)cc3c2CCc2cc(O)ccc2c1CCNCC(O)CNCc1cc(O)cc(O)c1,,0.0
PR,invalid_flag,8230,N(c1ccc(O)cc1)CC(NC(c1ccc(O)cc1)=O)Cc1ccc(O)cc1)CN1CC(O)CC1,,0.0
PR,invalid_flag,8239,NC1C(O)CNC1CCC1c2cc(O)ccc2CCNC1CNC(c1ccc(O)cc1)=O)=O,,0.0
PR,invalid_flag,8258,c1(C2CNC(=O)C2Cc2ccc(O)cc2)ccc(O)c1CCNCc1ccc(O)cc1,,0.0
PR,invalid_flag,8263,C1CC(c2ccc(NC(c3ccc(NN)cc3)=O)cc2)=O)C1CNCc1ccc(O)cc1,,0.0
PR,invalid_flag,8264,C(=O)(c1c2ccc(O)cc2ccc1)C(N)CCC(O)CNC(c1ccc(O)cc1)CN1CC(O)CC1)NCc1c(O)cccc1C(N)=O,,0.0
PR,invalid_flag,8265,C1C(c2cc(O)ccc2)CNC1CNC(c1ccc(O)cc1)c1cc(O)ccc1)CN1CC(O)C(O)C1Cc1ccc(O)cc1,,0.0
PR,invalid_flag,8271,c1c(C(=O)C2C(c3ccc(O)cc3)CN2)ccc(O)c1)Cc1ccc(O)cc1,,0.0
PR,invalid_flag,8281,C1C(c2cc(O)ccc2)CCC1NCC(c1ccc(O)cc1)c1cc(O)ccc1)c1ccc2cc(O)cc2c1,,0.0
PR,invalid_flag,8283,CC1C(O)C(O)C(c2ccc(O)cc2)C(O)C1CNCCc1ccc(O)cc1)NCc1cc2c(cc1)OCO2,,0.0
PR,invalid_flag,8300,C(C1(CC)c2ccc(O)cc2)C2CC1CNC2)Nc1cc2c(cc1)C(O)C(O)C2Cc1nc(O)ccc1,,0.0
PR,invalid_flag,8305,N1CCC2CC(c3ccc(O)cc3)C(O)C1C2CNC1Cc2ccc(O)cc22,,0.0
